KESİNTİ_NO,cagri_count
2345026,0.0
2362057,27.0
2365946,6.0
2363643,0.0
2355217,96.0
2316478,3.0
2316573,123.0
2315937,7.0
2358959,0.0
2334721,19.0
2360305,5.0
2342178,1.0
2345295,23.0
2358407,0.0
2320665,4.0
2334720,20.0
2358491,2.0
2334719,30.0
2318504,23.0
2348579,25.0
2350305,101.0
2349615,29.0
2359226,18.0
2358855,5.0
2364864,44.0
2346092,9.0
2356362,4.0
2351234,0.0
2315876,5.0
2316095,3.0
2351215,1.0
2351668,2.0
2361756,4.0
2338547,42.0
2350755,9.0
2338478,19.0
2334577,16.0
2338639,2.0
2355139,7.0
2358887,4.0
2318675,9.0
2342621,3.0
2334000,64.0
2317986,26.0
2353908,7.0
2365436,106.0
2355449,14.0
2355237,78.0
2333715,26.0
2321628,31.0
2345829,52.0
2364058,88.0
2345100,11.0
2317301,0.0
2317306,12.0
2354901,37.0
2346259,19.0
2317857,3.0
2354164,5.0
2333748,16.0
2355955,34.0
2355935,34.0
2338996,6.0
2349077,8.0
2363064,33.0
2356492,9.0
2338755,40.0
2342975,21.0
2349557,44.0
2350880,29.0
2356084,19.0
2356085,67.0
2351681,38.0
2342440,3.0
2319852,16.0
2343764,18.0
2320287,7.0
2352277,1.0
2353050,0.0
2356710,2.0
2335423,5.0
2339916,8.0
2335025,21.0
2317957,57.0
2345116,54.0
2342347,24.0
2355717,5.0
2353826,6.0
2334722,14.0
2365568,17.0
2334724,13.0
2319761,23.0
2317687,4.0
2345987,14.0
2334725,14.0
2353057,53.0
2342248,2.0
2342262,53.0
2339313,4.0
2365987,17.0
2320896,4.0
2345983,3.0
2359103,1.0
2357138,2.0
2340360,2.0
2347065,39.0
2336777,77.0
2336355,33.0
2358970,20.0
2352143,45.0
2335955,5.0
2357705,12.0
2357851,13.0
2343330,99.0
2318694,4.0
2348773,44.0
2345523,4.0
2363791,0.0
2345424,4.0
2320285,0.0
2317982,6.0
2343212,121.0
2360969,57.0
2359807,59.0
2359820,129.0
2345773,55.0
2361337,66.0
2363907,19.0
2355423,9.0
2363908,60.0
2361358,211.0
2355421,5.0
2342705,8.0
2355624,7.0
2342656,17.0
2342655,11.0
2342652,5.0
2338974,16.0
2338975,46.0
2342653,8.0
2320274,5.0
2350326,83.0
2338977,8.0
2341186,4.0
2317872,11.0
2317999,16.0
2320292,37.0
2318276,71.0
2343010,34.0
2318000,8.0
2341379,7.0
2354145,17.0
2353636,5.0
2336301,177.0
2342985,9.0
2348152,8.0
2318349,2.0
2315840,0.0
2355259,14.0
2332600,71.0
2322371,10.0
2334729,1.0
2349355,326.0
2350853,296.0
2322171,116.0
2334970,63.0
2318405,31.0
2316652,11.0
2339829,150.0
2347748,135.0
2334218,6.0
2352035,5.0
2353645,12.0
2345462,12.0
2359487,26.0
2359449,9.0
2352732,6.0
2357516,4.0
2361565,9.0
2361104,8.0
2362704,21.0
2356687,47.0
2358894,80.0
2321530,4.0
2317377,25.0
2322507,128.0
2358253,21.0
2345972,7.0
2352419,6.0
2332813,10.0
2348019,266.0
2352179,506.0
2340944,131.0
2344756,32.0
2355832,30.0
2351842,38.0
2349803,70.0
2352097,123.0
2365317,10.0
2338602,42.0
2352039,58.0
2354820,4.0
2346984,168.0
2350032,37.0
2344244,150.0
2336849,141.0
2341528,9.0
2338985,10.0
2339009,4.0
2362336,1.0
2335559,10.0
2333553,50.0
2337277,7.0
2332912,3.0
2316936,2.0
2350410,62.0
2364605,0.0
2340025,65.0
2341154,205.0
2320900,6.0
2339390,8.0
2350031,3.0
2363045,8.0
2364318,8.0
2341179,49.0
2336148,17.0
2349298,10.0
2316528,56.0
2334603,108.0
2354992,33.0
2344427,49.0
2353886,46.0
2317291,11.0
2342516,50.0
2357251,20.0
2357325,4.0
2357977,23.0
2357931,132.0
2336212,170.0
2339696,110.0
2352232,34.0
2335545,27.0
2360121,1.0
2346251,71.0
2353086,4.0
2353832,4.0
2347870,4.0
2353628,3.0
2348801,4.0
2363656,14.0
2342186,14.0
2357965,16.0
2357857,6.0
2318263,10.0
2357873,5.0
2354090,6.0
2347671,4.0
2352257,5.0
2355535,573.0
2359967,43.0
2336018,7.0
2344425,17.0
2356239,16.0
2353931,6.0
2361727,23.0
2356655,95.0
2351105,617.0
2318242,37.0
2336274,269.0
2316916,228.0
2349448,90.0
2349449,38.0
2359219,15.0
2363937,27.0
2343319,73.0
2333664,6.0
2361721,9.0
2333144,4.0
2333821,1.0
2345435,7.0
2337102,3.0
2354860,6.0
2362170,4.0
2354172,1.0
2364646,5.0
2364832,11.0
2358713,71.0
2363946,2.0
2358667,13.0
2359340,17.0
2349206,12.0
2343039,5.0
2337296,28.0
2351447,1.0
2340344,10.0
2356642,239.0
2348585,104.0
2360017,8.0
2359961,153.0
2347967,211.0
2360132,2.0
2358626,58.0
2319027,106.0
2358608,32.0
2316507,111.0
2340892,3.0
2351224,11.0
2342214,26.0
2361753,6.0
2360596,13.0
2319140,0.0
2341653,15.0
2354909,124.0
2342392,357.0
2365617,386.0
2357712,471.0
2365670,286.0
2361211,463.0
2357255,153.0
2357271,55.0
2352086,206.0
2344328,6.0
2317581,19.0
2316919,4.0
2317531,62.0
2317441,19.0
2317235,289.0
2317149,133.0
2319616,47.0
2350211,12.0
2338331,10.0
2361863,22.0
2361725,9.0
2360670,10.0
2354561,60.0
2361720,0.0
2338873,3.0
2334231,0.0
2355547,13.0
2355817,9.0
2361282,7.0
2346018,15.0
2365419,19.0
2345449,2.0
2334643,18.0
2345408,3.0
2351041,17.0
2320232,5.0
2320719,246.0
2363933,381.0
2365624,469.0
2356615,322.0
2318403,260.0
2318658,125.0
2318365,284.0
2333124,471.0
2341896,662.0
2342078,422.0
2349969,389.0
2341880,8.0
2356444,50.0
2356461,46.0
2322016,38.0
2360705,19.0
2343024,18.0
2341375,9.0
2342647,28.0
2353759,12.0
2321505,10.0
2321084,162.0
2343089,169.0
2321830,141.0
2338723,101.0
2316624,50.0
2347990,8.0
2338194,149.0
2318627,8.0
2352139,481.0
2318603,60.0
2352152,252.0
2348353,187.0
2339731,40.0
2318726,31.0
2353314,3.0
2355554,659.0
2316641,64.0
2338887,102.0
2318328,59.0
2343180,7.0
2334514,16.0
2356115,25.0
2356105,6.0
2342399,17.0
2342363,156.0
2333122,402.0
2364472,345.0
2356464,194.0
2364373,217.0
2356533,184.0
2345407,19.0
2355015,37.0
2340636,7.0
2317294,17.0
2347368,31.0
2354119,35.0
2340081,21.0
2340209,32.0
2343013,5.0
2348413,15.0
2319636,20.0
2365306,21.0
2348359,305.0
2319643,0.0
2319637,11.0
2319644,7.0
2319638,16.0
2319639,0.0
2319647,1.0
2353052,9.0
2350901,4.0
2345986,12.0
2344250,5.0
2346120,1.0
2358224,1.0
2352423,96.0
2320053,44.0
2363792,10.0
2358589,20.0
2362712,2.0
2345047,30.0
2318390,23.0
2320741,0.0
2351772,24.0
2338841,398.0
2352244,11.0
2347683,135.0
2334233,11.0
2362700,17.0
2317822,23.0
2355644,9.0
2339468,4.0
2361749,6.0
2321956,8.0
2339302,25.0
2318893,32.0
2318795,86.0
2340223,8.0
2352810,4.0
2360770,2.0
2335229,570.0
2317113,58.0
2344292,10.0
2319929,23.0
2320968,18.0
2343859,32.0
2337667,41.0
2338261,57.0
2346016,2.0
2338079,6.0
2337762,0.0
2337766,0.0
2346012,0.0
2316487,0.0
2316640,0.0
2349606,43.0
2320938,15.0
2321295,6.0
2337772,6.0
2322047,2.0
2333944,9.0
2343707,35.0
2349218,3.0
2364615,9.0
2362546,9.0
2354147,12.0
2354268,26.0
2319146,10.0
2354148,20.0
2333729,50.0
2354132,21.0
2317989,17.0
2350720,9.0
2320493,9.0
2339157,74.0
2350223,1.0
2364825,4.0
2318082,6.0
2315867,23.0
2354141,25.0
2364081,9.0
2356269,2.0
2345473,16.0
2321663,14.0
2338101,10.0
2357328,7.0
2337972,64.0
2316254,97.0
2364333,8.0
2357156,8.0
2341846,85.0
2357553,496.0
2333090,334.0
2319178,60.0
2335642,22.0
2362684,7.0
2343331,8.0
2342709,26.0
2342786,49.0
2343175,9.0
2359931,65.0
2319615,13.0
2333840,10.0
2356925,7.0
2356871,3.0
2362168,14.0
2317598,7.0
2337012,2.0
2319320,3.0
2341724,4.0
2340088,0.0
2322160,10.0
2336497,20.0
2334743,13.0
2353917,15.0
2361608,18.0
2351308,3.0
2338131,13.0
2353898,3.0
2342983,6.0
2343369,5.0
2341205,4.0
2334367,9.0
2343474,12.0
2339306,8.0
2337980,4.0
2352478,28.0
2347979,3.0
2354166,12.0
2360152,2.0
2356009,6.0
2356003,10.0
2335358,19.0
2349280,73.0
2345822,124.0
2360124,2.0
2321047,27.0
2363168,4.0
2316964,2.0
2342337,1.0
2338874,14.0
2347559,2.0
2364760,48.0
2359164,21.0
2364748,104.0
2319488,15.0
2362479,2.0
2344704,17.0
2343393,15.0
2359319,3.0
2342181,3.0
2332735,3.0
2321399,9.0
2355840,5.0
2344266,5.0
2359619,7.0
2364183,7.0
2358086,4.0
2362400,6.0
2361771,1.0
2339465,1.0
2364746,2.0
2358710,7.0
2356667,4.0
2359600,1.0
2355533,8.0
2351655,23.0
2342156,9.0
2365298,33.0
2350864,12.0
2355157,7.0
2358158,72.0
2357877,34.0
2361602,138.0
2350169,18.0
2346063,10.0
2348185,0.0
2347522,2.0
2365936,2.0
2317471,9.0
2350656,4.0
2365156,7.0
2350635,2.0
2347571,7.0
2334416,10.0
2332680,12.0
2352490,31.0
2321846,89.0
2365891,30.0
2337280,2.0
2336669,3.0
2334436,0.0
2335508,7.0
2356612,9.0
2337445,2.0
2343959,6.0
2357173,6.0
2317992,7.0
2344532,10.0
2363104,9.0
2360147,9.0
2338507,8.0
2356581,8.0
2336512,8.0
2334513,11.0
2357551,9.0
2338312,6.0
2345270,7.0
2343794,6.0
2320127,17.0
2356797,11.0
2341052,3.0
2341297,2.0
2353610,5.0
2364556,12.0
2363805,15.0
2319352,12.0
2342633,3.0
2362160,25.0
2318458,19.0
2335168,6.0
2336023,14.0
2332907,14.0
2338643,2.0
2343772,2.0
2346145,4.0
2355645,4.0
2337944,101.0
2355124,8.0
2348127,15.0
2334918,6.0
2355473,5.0
2320827,9.0
2315911,5.0
2336797,4.0
2349942,19.0
2335581,8.0
2336030,11.0
2336164,13.0
2317334,8.0
2335620,19.0
2358609,0.0
2352728,26.0
2351544,16.0
2355871,9.0
2355481,9.0
2336022,23.0
2316286,6.0
2316226,14.0
2335335,15.0
2318311,211.0
2337310,4.0
2356118,38.0
2336720,7.0
2355813,46.0
2342238,3.0
2317695,8.0
2317298,0.0
2344200,9.0
2345883,52.0
2340937,18.0
2320026,16.0
2320076,13.0
2321984,14.0
2343702,16.0
2334628,3.0
2353891,13.0
2346004,50.0
2353064,4.0
2361360,3.0
2339166,3.0
2322075,77.0
2361846,13.0
2335199,62.0
2355043,39.0
2353265,19.0
2362873,3.0
2351303,12.0
2359170,0.0
2357248,3.0
2362367,2.0
2362855,2.0
2362744,1.0
2347426,10.0
2350389,10.0
2342962,11.0
2354453,22.0
2320642,5.0
2353339,2.0
2358984,2.0
2343716,32.0
2343521,9.0
2350145,9.0
2350275,9.0
2347126,10.0
2341177,4.0
2322097,16.0
2343057,26.0
2336675,5.0
2334862,5.0
2335477,4.0
2354051,38.0
2354085,68.0
2337239,19.0
2342987,2.0
2358990,19.0
2320625,9.0
2317405,14.0
2318892,4.0
2357642,11.0
2347347,17.0
2347229,18.0
2362193,8.0
2332526,7.0
2349450,4.0
2343418,3.0
2362790,0.0
2346438,2.0
2333841,13.0
2351523,6.0
2360989,10.0
2342140,3.0
2317385,13.0
2352153,7.0
2345422,17.0
2336003,5.0
2362583,4.0
2322221,6.0
2355631,12.0
2316722,18.0
2344146,47.0
2344648,5.0
2355082,21.0
2349417,1.0
2343774,20.0
2342995,1.0
2359538,16.0
2338219,4.0
2319416,4.0
2337281,2.0
2353059,4.0
2341143,11.0
2360616,6.0
2354234,4.0
2360629,9.0
2349236,56.0
2320898,10.0
2352777,6.0
2341772,7.0
2351631,6.0
2343257,23.0
2337584,24.0
2345342,11.0
2350902,12.0
2344077,13.0
2343205,11.0
2349778,12.0
2364300,4.0
2337069,4.0
2339503,5.0
2336116,6.0
2363490,2.0
2343071,21.0
2351663,8.0
2340298,3.0
2365817,33.0
2363008,31.0
2320401,8.0
2355926,198.0
2355943,40.0
2317801,8.0
2320273,19.0
2358874,2.0
2345481,4.0
2333370,4.0
2350846,3.0
2357775,2.0
2335902,92.0
2361111,307.0
2362167,14.0
2362252,12.0
2317721,15.0
2322159,8.0
2317967,12.0
2316750,17.0
2334125,16.0
2352418,13.0
2342609,8.0
2341210,26.0
2339508,9.0
2333137,10.0
2357743,15.0
2361457,15.0
2358363,9.0
2340678,17.0
2350345,4.0
2337550,4.0
2334479,5.0
2362509,5.0
2349961,3.0
2357636,5.0
2332769,4.0
2320778,4.0
2333927,3.0
2332604,3.0
2342526,4.0
2348957,3.0
2335209,4.0
2346500,4.0
2348784,3.0
2320885,2.0
2334859,4.0
2353588,28.0
2351388,3.0
2345162,10.0
2362250,1.0
2362058,17.0
2339907,15.0
2345571,46.0
2344666,2.0
2341075,13.0
2333998,3.0
2358479,20.0
2349531,8.0
2343768,1.0
2317896,6.0
2348610,14.0
2348650,13.0
2334676,32.0
2365841,9.0
2317661,0.0
2317600,21.0
2343468,8.0
2316137,36.0
2352017,5.0
2365290,11.0
2317764,10.0
2333705,11.0
2317504,3.0
2320266,13.0
2339430,25.0
2349706,30.0
2342232,10.0
2354552,37.0
2357381,3.0
2348132,25.0
2343359,10.0
2351332,39.0
2343206,5.0
2343871,5.0
2333993,13.0
2317968,16.0
2336652,6.0
2353336,6.0
2344848,16.0
2359607,4.0
2349440,5.0
2360768,5.0
2358912,4.0
2343935,5.0
2360177,5.0
2318996,2.0
2359498,46.0
2341781,8.0
2332952,26.0
2361346,3.0
2346209,13.0
2336723,8.0
2360382,6.0
2317084,87.0
2362000,10.0
2344209,15.0
2344393,2.0
2362237,4.0
2362360,4.0
2361345,5.0
2318447,11.0
2348998,9.0
2362010,8.0
2362045,4.0
2338721,8.0
2318671,10.0
2318691,1.0
2346734,23.0
2338233,2.0
2362571,7.0
2316270,4.0
2348162,14.0
2337763,50.0
2333689,9.0
2316651,11.0
2341770,6.0
2360014,7.0
2359703,5.0
2317204,46.0
2317606,63.0
2336028,7.0
2355130,2.0
2348636,14.0
2363642,5.0
2345388,2.0
2365497,1.0
2317104,10.0
2319867,10.0
2344741,21.0
2364399,7.0
2347843,6.0
2338495,17.0
2350547,5.0
2341766,12.0
2338992,37.0
2319376,10.0
2320923,11.0
2357257,13.0
2349850,12.0
2349889,24.0
2351557,6.0
2335369,8.0
2334112,8.0
2344970,23.0
2320148,7.0
2349423,3.0
2355118,4.0
2320880,11.0
2349495,5.0
2320720,7.0
2355476,3.0
2345489,3.0
2349680,5.0
2357046,4.0
2337046,5.0
2322094,6.0
2320067,4.0
2340501,5.0
2355637,0.0
2345918,51.0
2355638,21.0
2317988,37.0
2338644,18.0
2341269,5.0
2341370,21.0
2348558,11.0
2337969,3.0
2350049,5.0
2337794,1.0
2339501,1.0
2337965,2.0
2335785,28.0
2340417,41.0
2356694,11.0
2332902,15.0
2319334,16.0
2336700,6.0
2338634,4.0
2319930,8.0
2320315,6.0
2360700,4.0
2358235,4.0
2359516,8.0
2354175,8.0
2353053,4.0
2365923,9.0
2365065,3.0
2338484,6.0
2337700,4.0
2338663,5.0
2341113,6.0
2341800,5.0
2341652,11.0
2337312,7.0
2334548,5.0
2317984,6.0
2318773,5.0
2351423,19.0
2347531,12.0
2316198,3.0
2356546,3.0
2337340,15.0
2344948,32.0
2339511,10.0
2341803,8.0
2363822,23.0
2359695,4.0
2365813,3.0
2320955,13.0
2339307,20.0
2345884,45.0
2349534,8.0
2341700,12.0
2320588,27.0
2319662,34.0
2354923,35.0
2361991,9.0
2318847,19.0
2360332,10.0
2340666,9.0
2362737,14.0
2346894,14.0
2345038,9.0
2317975,21.0
2347956,7.0
2349210,16.0
2318406,4.0
2316893,5.0
2338838,4.0
2363150,4.0
2342977,21.0
2322183,9.0
2361278,2.0
2343367,33.0
2357472,36.0
2351035,63.0
2359081,3.0
2345794,25.0
2353354,22.0
2359477,13.0
2355046,6.0
2357075,4.0
2356623,89.0
2362111,6.0
2321640,0.0
2361352,3.0
2344075,2.0
2333938,25.0
2350334,15.0
2349199,3.0
2321008,18.0
2347923,3.0
2341524,79.0
2343028,15.0
2363636,18.0
2339459,7.0
2359090,2.0
2357725,41.0
2350890,8.0
2357447,2.0
2340290,12.0
2335038,3.0
2320551,80.0
2362190,13.0
2340791,11.0
2319601,182.0
2318385,22.0
2351637,79.0
2351702,62.0
2358724,25.0
2318391,23.0
2358740,5.0
2363175,46.0
2320251,58.0
2317797,0.0
2322164,4.0
2343788,17.0
2354666,4.0
2361603,9.0
2354102,23.0
2355067,6.0
2340688,5.0
2346808,7.0
2362699,0.0
2335983,2.0
2358207,3.0
2356513,101.0
2364868,12.0
2319665,61.0
2362354,29.0
2316193,10.0
2356493,4.0
2351380,5.0
2359238,19.0
2356544,26.0
2340028,5.0
2360890,37.0
2340658,15.0
2343385,4.0
2335143,9.0
2318816,8.0
2345797,249.0
2319870,24.0
2320697,5.0
2340023,5.0
2349291,4.0
2334761,125.0
2351710,206.0
2338431,28.0
2346836,43.0
2347492,21.0
2347443,75.0
2347852,6.0
2360535,6.0
2348745,9.0
2341737,7.0
2334809,2.0
2349046,82.0
2349012,11.0
2349386,1.0
2346038,3.0
2353764,5.0
2345327,11.0
2342216,11.0
2321359,0.0
2345564,0.0
2351330,4.0
2345519,22.0
2349096,7.0
2349183,22.0
2322150,2.0
2333681,1.0
2335621,2.0
2339308,4.0
2318017,4.0
2321573,4.0
2336978,6.0
2333666,7.0
2336664,4.0
2338701,3.0
2315981,4.0
2363324,3.0
2332918,1.0
2334130,4.0
2346582,3.0
2341557,51.0
2343987,12.0
2321929,1.0
2346182,2.0
2349697,10.0
2338323,7.0
2349754,0.0
2335648,1.0
2355608,6.0
2358264,3.0
2363773,6.0
2363623,5.0
2357681,3.0
2335701,2.0
2339715,4.0
2346007,6.0
2360957,4.0
2348147,1.0
2359595,2.0
2345621,6.0
2335053,5.0
2336329,1.0
2335041,3.0
2349795,2.0
2356356,2.0
2319774,3.0
2359208,4.0
2351771,10.0
2350158,14.0
2332949,3.0
2317900,3.0
2348422,2.0
2354001,2.0
2354505,4.0
2315843,5.0
2338647,10.0
2320486,4.0
2348790,2.0
2360099,4.0
2352245,11.0
2362231,4.0
2350429,17.0
2339176,11.0
2354792,6.0
2357049,4.0
2361921,2.0
2338135,6.0
2358226,14.0
2317085,15.0
2357423,17.0
2358603,5.0
2341574,1.0
2365684,22.0
2322397,0.0
2346295,4.0
2357512,9.0
2358762,12.0
2345156,4.0
2364034,7.0
2354487,4.0
2335684,2.0
2321245,3.0
2351207,1.0
2351739,3.0
2357166,3.0
2357723,3.0
2338007,2.0
2356384,6.0
2346349,4.0
2358020,11.0
2319470,17.0
2354990,19.0
2345713,3.0
2360588,4.0
2341237,3.0
2348694,10.0
2354486,5.0
2337804,3.0
2318118,2.0
2340520,3.0
2340627,2.0
2357443,2.0
2360258,3.0
2352409,17.0
2353044,5.0
2332718,17.0
2359189,5.0
2353030,32.0
2352896,16.0
2352209,13.0
2345664,5.0
2339900,6.0
2358261,6.0
2341698,5.0
2353508,3.0
2352873,3.0
2344668,3.0
2355598,4.0
2339655,3.0
2344563,6.0
2342021,2.0
2361030,12.0
2320416,1.0
2353516,3.0
2338530,3.0
2352963,4.0
2366083,3.0
2356333,4.0
2355346,3.0
2355267,5.0
2341814,3.0
2348759,8.0
2319849,27.0
2360181,8.0
2340442,1.0
2358480,4.0
2340511,3.0
2360592,4.0
2359124,13.0
2318098,26.0
2346906,2.0
2345876,5.0
2319961,0.0
2346051,18.0
2347449,1.0
2361471,2.0
2359286,1.0
2345735,105.0
2354350,37.0
2333031,15.0
2342787,2.0
2346803,4.0
2349934,8.0
2348616,8.0
2349129,4.0
2349974,26.0
2317956,2.0
2353464,14.0
2322174,1.0
2365539,2.0
2362858,2.0
2351652,4.0
2365666,3.0
2332915,2.0
2347625,2.0
2362998,2.0
2317219,4.0
2344230,3.0
2335822,3.0
2343537,2.0
2365189,4.0
2341760,2.0
2353520,5.0
2353040,5.0
2351086,31.0
2322378,1.0
2352723,5.0
2348696,4.0
2348001,4.0
2356597,9.0
2365466,13.0
2344961,9.0
2347462,4.0
2350332,3.0
2364434,3.0
2360396,2.0
2349602,2.0
2321190,8.0
2363134,4.0
2336904,5.0
2348330,3.0
2350029,11.0
2350096,6.0
2355138,13.0
2348036,7.0
2357021,1.0
2349223,31.0
2343751,12.0
2351484,2.0
2347656,2.0
2342130,1.0
2340052,3.0
2354292,2.0
2365085,3.0
2352383,6.0
2337874,5.0
2317382,4.0
2318315,2.0
2346459,3.0
2317939,7.0
2339485,2.0
2316959,2.0
2357414,9.0
2355498,13.0
2359130,14.0
2361442,2.0
2320556,2.0
2352268,4.0
2321756,2.0
2334552,22.0
2343301,16.0
2343241,5.0
2359409,4.0
2340433,2.0
2340580,3.0
2337075,2.0
2346481,4.0
2318354,1.0
2321198,3.0
2321268,2.0
2315847,1.0
2358619,2.0
2345160,3.0
2348094,4.0
2318779,3.0
2357124,4.0
2343218,6.0
2341628,2.0
2318421,5.0
2344934,15.0
2344070,3.0
2340349,1.0
2345619,11.0
2344536,3.0
2352251,3.0
2360337,4.0
2342961,5.0
2318681,10.0
2359507,3.0
2355034,5.0
2334523,2.0
2340669,4.0
2340884,2.0
2336712,2.0
2362486,3.0
2335259,6.0
2363299,4.0
2319313,1.0
2348053,17.0
2358351,3.0
2357213,4.0
2353990,3.0
2349689,3.0
2322484,3.0
2352172,3.0
2338606,1.0
2351414,2.0
2348589,1.0
2320288,1.0
2348161,1.0
2349581,2.0
2322324,3.0
2333556,5.0
2349692,2.0
2350254,2.0
2352390,1.0
2341366,2.0
2320565,3.0
2337728,5.0
2344635,3.0
2334642,3.0
2363489,3.0
2347204,9.0
2344907,3.0
2347697,3.0
2362172,12.0
2362690,3.0
2346497,7.0
2317276,3.0
2322179,1.0
2340692,4.0
2348002,9.0
2343074,2.0
2345386,8.0
2347427,4.0
2358275,2.0
2344489,4.0
2338384,4.0
2348516,6.0
2354071,3.0
2351578,3.0
2339877,2.0
2355079,5.0
2319135,13.0
2345548,22.0
2361531,2.0
2346860,2.0
2332643,7.0
2345719,51.0
2321342,3.0
2365240,3.0
2342582,2.0
2347069,3.0
2352344,7.0
2343741,3.0
2361666,2.0
2340808,6.0
2359464,3.0
2316548,7.0
2337839,6.0
2318953,3.0
2365151,2.0
2362758,2.0
2317952,5.0
2348364,2.0
2339181,3.0
2365386,2.0
2347562,2.0
2351751,3.0
2320707,2.0
2364310,12.0
2345769,70.0
2339209,10.0
2342495,3.0
2358048,8.0
2332540,15.0
2318357,3.0
2334731,3.0
2346868,3.0
2342040,7.0
2343323,4.0
2342762,3.0
2344442,4.0
2333460,17.0
2316766,2.0
2320221,8.0
2349004,2.0
2335857,19.0
2335568,19.0
2352764,12.0
2363334,22.0
2353285,7.0
2356639,4.0
2344440,3.0
2347512,3.0
2351647,5.0
2337544,2.0
2337602,2.0
2343357,1.0
2341198,1.0
2333832,2.0
2344652,2.0
2338608,1.0
2349159,0.0
2349744,2.0
2340633,1.0
2343919,2.0
2342960,3.0
2341283,1.0
2351764,1.0
2344583,8.0
2320814,14.0
2354723,3.0
2334336,2.0
2334582,2.0
2334086,3.0
2338198,4.0
2346391,3.0
2320404,1.0
2361396,2.0
2365149,4.0
2316827,2.0
2363219,3.0
2352540,2.0
2351851,2.0
2366055,9.0
2357146,5.0
2335838,4.0
2346728,7.0
2320097,2.0
2351237,2.0
2349605,2.0
2351317,2.0
2349713,2.0
2349923,3.0
2354108,2.0
2340348,2.0
2321884,8.0
2343268,3.0
2347904,2.0
2343191,2.0
2339301,6.0
2334279,13.0
2347542,6.0
2337690,8.0
2363710,6.0
2332899,37.0
2354137,52.0
2338986,60.0
2341204,38.0
2355358,6.0
2360156,5.0
2356083,45.0
2334295,10.0
2335622,2.0
2333233,13.0
2353935,2.0
2366033,39.0
2358443,5.0
2355146,16.0
2320094,3.0
2349727,5.0
2342281,8.0
2339208,6.0
2334172,3.0
2336197,3.0
2338316,2.0
2345944,31.0
2364016,2.0
2319417,2.0
2358951,9.0
2350570,4.0
2345985,5.0
2346988,4.0
2335765,2.0
2348633,2.0
2361158,3.0
2338868,4.0
2346774,4.0
2362001,5.0
2362035,8.0
2332981,7.0
2315982,2.0
2345433,2.0
2351797,5.0
2353153,2.0
2361490,4.0
2335695,2.0
2358440,1.0
2365266,3.0
2322046,16.0
2335829,22.0
2358914,3.0
2361849,2.0
2343536,25.0
2349098,5.0
2352617,5.0
2317740,15.0
2360897,5.0
2351373,2.0
2349293,4.0
2354014,7.0
2337998,2.0
2362743,4.0
2334267,6.0
2320918,3.0
2353006,3.0
2339452,1.0
2352316,3.0
2351671,3.0
2349932,3.0
2353400,3.0
2346233,3.0
2346641,8.0
2339188,4.0
2321301,4.0
2355161,4.0
2355581,3.0
2350240,2.0
2344975,12.0
2333931,2.0
2339674,12.0
2344767,1.0
2341304,10.0
2317761,45.0
2364608,11.0
2365734,8.0
2349943,6.0
2363664,2.0
2342772,8.0
2352298,6.0
2359790,6.0
2343153,2.0
2352645,6.0
2334383,11.0
2358715,3.0
2359849,5.0
2341806,4.0
2349781,16.0
2359990,0.0
2364493,3.0
2357556,3.0
2365747,9.0
2343642,3.0
2350270,4.0
2346448,5.0
2321536,2.0
2356792,3.0
2346933,2.0
2352183,3.0
2320020,4.0
2341793,1.0
2360723,2.0
2362015,4.0
2317555,24.0
2360827,10.0
2338963,2.0
2359988,3.0
2342491,4.0
2358768,5.0
2350888,7.0
2350826,5.0
2348189,9.0
2321423,3.0
2352969,23.0
2334446,5.0
2321508,4.0
2334679,7.0
2321142,5.0
2322121,10.0
2321576,9.0
2334699,10.0
2334898,8.0
2333725,5.0
2322200,5.0
2360302,5.0
2321263,4.0
2321202,5.0
2338108,4.0
2345125,8.0
2343586,8.0
2322122,6.0
2348015,17.0
2339913,8.0
2364824,2.0
2319419,11.0
2362605,3.0
2360129,1.0
2365144,3.0
2355860,3.0
2342317,2.0
2360591,3.0
2358945,7.0
2358535,4.0
2357390,2.0
2340604,10.0
2344335,5.0
2352564,2.0
2316558,5.0
2319729,3.0
2339478,3.0
2340019,4.0
2318544,5.0
2319847,5.0
2362580,3.0
2360576,7.0
2345964,4.0
2334665,6.0
2364002,3.0
2363409,4.0
2337287,2.0
2353590,3.0
2357310,3.0
2317651,8.0
2358087,4.0
2352576,23.0
2343920,2.0
2334521,4.0
2360013,4.0
2352948,4.0
2349750,3.0
2343254,22.0
2319382,22.0
2343725,4.0
2346662,6.0
2348010,4.0
2350463,6.0
2351103,4.0
2356027,3.0
2354063,6.0
2358053,5.0
2349281,4.0
2357158,4.0
2351039,3.0
2345331,6.0
2317307,4.0
2338570,3.0
2359526,3.0
2346819,6.0
2337021,43.0
2365155,4.0
2358234,5.0
2316815,2.0
2365999,2.0
2354869,2.0
2358210,2.0
2342667,2.0
2357359,2.0
2333340,71.0
2344296,8.0
2344243,3.0
2350409,6.0
2350460,9.0
2349285,8.0
2350649,4.0
2350303,3.0
2344103,8.0
2340502,7.0
2335119,6.0
2343354,12.0
2337317,7.0
2319721,10.0
2350675,5.0
2349893,5.0
2360164,3.0
2347873,2.0
2345007,4.0
2345144,3.0
2359092,2.0
2334270,9.0
2360622,5.0
2334377,1.0
2347951,11.0
2332875,3.0
2349709,2.0
2348600,5.0
2349586,3.0
